ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
804,Mongolia,MN,MNG,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,154743.8742,154743.8742,154743.8742,154743.8742,154743.8742,154743.8742,154743.8742,154743.8742,154743.8742,154743.8742,154743.8968,155468.6058,155444.4019,155444.4091,155745.9093,155745.9093,155746.5087,155746.5134,155729.2418,155725.1947,155725.1946,155725.3053,155725.2921,155725.54,155725.54,155725.54,155725.5,155725.8,155750.6803
805,Mongolia,MN,MNG,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,9.263293991,9.257600712,9.251907434,9.246214155,9.240520876,9.234827597,9.229134319,9.22344104,9.217747761,9.212577928,9.207406751,9.159341159,9.155620805,9.150473846,9.12762336,9.122486789,9.117315129,9.112178302,9.108051793,9.107573137,9.10685778,9.106135944,9.105421354,9.104691498,9.103978705,9.103265913,9.102555458,9.101825131,9.099658488
806,Montenegro,ME,MNE,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,29.84174612,29.9941839,30.14662168,30.29907648,30.45151426,30.60396905,30.75640683,30.90884461,31.06129941,32.90617434,34.75106628,36.5959412,38.44083314,40.28572508,42.1306,43.2649,44.3991,45.5334,46.6676,46.6676,46.6676,46.6676,46.6676,46.6676,46.6676,46.6676,46.6676,46.6676,46.6676
807,Montenegro,ME,MNE,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,659.8997856,663.1677168,666.4356479,669.7035791,672.9715102,676.2394414,679.5073726,682.7753037,686.0432349,696.1360291,706.2288232,716.3216174,726.4144116,736.5072058,746.6,766.7,786.8,806.9,827,827,827,827,827,827,827,827,827,827,827
808,Montenegro,ME,MNE,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.5108206,101.0216412,101.5325188,102.0433393,102.5542169,103.0650375,103.5758581,104.0867357,110.2689307,116.4511826,122.6333776,128.8156296,134.9978816,141.1800765,144.9811276,148.7818435,152.5828945,156.3836105,156.3836105,156.3836105,156.3836105,156.3836105,156.3836105,156.3836105,156.3836105,156.3836105,156.3836105,156.3836105
809,Montenegro,ME,MNE,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.4952163,100.9904326,101.4856488,101.9808651,102.4760814,102.9712977,103.4665139,103.9617302,105.4911737,107.0206172,108.5500606,110.0795041,111.6089476,113.1383911,116.1843081,119.2302251,122.2761422,125.3220592,125.3220592,125.3220592,125.3220592,125.3220592,125.3220592,125.3220592,125.3220592,125.3220592,125.3220592,125.3220592
810,Montenegro,ME,MNE,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1359.528293,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345,1345
811,Montenegro,ME,MNE,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,48.53887846,48.77925089,49.01962332,49.25999575,49.50036817,49.7407406,49.98111303,50.22148546,50.46185788,51.20423259,51.9466073,52.68898201,53.43135671,54.17373142,55.50929368,57.00371747,58.49814126,59.99256506,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885
812,Montserrat,MS,MSR,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,3.3,3.2,3.1,3,2.9,2.8,2.7,2.6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
813,Montserrat,MS,MSR,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,96.96969697,93.93939394,90.90909091,87.87878788,84.84848485,81.81818182,78.78787879,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576,75.75757576
814,Montserrat,MS,MSR,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
815,Montserrat,MS,MSR,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,33,32,31,30,29,28,27,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
816,Morocco,MA,MAR,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,122.1392,123.4741,124.8089,126.1437,127.4785,128.8133,130.1481,131.4829,132.8177,134.0515,135.2853,136.5191,137.7528,138.9866,140.2204,141.4542,142.6879,143.9217,145.1555,145.5484,145.9412,146.3341,146.7269,147.1198,147.6246,148.1586,148.7041,149.2063,149.7641
817,Morocco,MA,MAR,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,5489.54,5491.665,5493.79,5495.915,5498.04,5500.165,5502.29,5504.415,5506.54,5523.343,5540.146,5556.949,5573.752,5590.555,5607.358,5624.161,5640.964,5657.767,5674.57,5676.594,5678.618,5680.642,5682.666,5684.69,5699.79,5711.59,5721.59,5732.09,5742.49
818,Morocco,MA,MAR,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,101.0929333,102.1857847,103.2786362,104.3714876,105.464339,106.5571905,107.6500419,108.7428934,109.7530523,110.7632112,111.7733701,112.7834471,113.793606,114.8037649,115.8139238,116.8240008,117.8341597,118.8443186,119.1660008,119.487601,119.8092832,120.1308835,120.4525656,120.8658645,121.3030706,121.7496922,122.1608624,122.6175544
819,Morocco,MA,MAR,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.03871,100.07742,100.1161299,100.1548399,100.1935499,100.2322599,100.2709699,100.3096799,100.6157711,100.9218623,101.2279535,101.5340447,101.840136,102.1462272,102.4523184,102.7584096,103.0645009,103.3705921,103.4074622,103.4443323,103.4812024,103.5180726,103.5549427,103.8300113,104.0449655,104.2271301,104.418403,104.6078542
820,Morocco,MA,MAR,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630,44630
821,Morocco,MA,MAR,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,12.30011203,12.3048734,12.30963477,12.31439615,12.31915752,12.32391889,12.32868026,12.33344163,12.338203,12.37585257,12.41350213,12.45115169,12.48880125,12.52645082,12.56410038,12.60174994,12.63939951,12.67704907,12.71469863,12.7192337,12.72376877,12.72830383,12.7328389,12.73737396,12.77120771,12.79764732,12.82005378,12.84358055,12.86688326
822,"Mozambique, Rep. of",MZ,MOZ,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2585.8468,2572.6586,2559.4704,2546.2823,2533.0941,2519.9059,2506.7177,2493.5295,2480.3414,2466.9975,2453.6535,2440.3096,2426.9657,2413.6218,2400.2779,2386.934,2373.5901,2360.2462,2346.9023,2334.4712,2322.0401,2309.609,2297.1779,2284.7468,2265.9756,2252.6255,2241.6394,2226.0991,2212.7092
823,"Mozambique, Rep. of",MZ,MOZ,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,42940,42721,42502,42283,42064,41845,41626,41407,41188,40966.414,40744.828,40523.242,40301.656,40080.07,39858.484,39636.898,39415.312,39193.726,38972.14,38765.712,38559.284,38352.856,38146.428,37940,37628.29,37406.6,37224.168,36966.11,36743.76
824,"Mozambique, Rep. of",MZ,MOZ,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.48998525,98.97997051,98.46995963,97.95994488,97.44993014,96.93991539,96.42990064,95.91988976,95.40385378,94.88781393,94.37177794,93.85574196,93.33970597,92.82366999,92.307634,91.79159802,91.27556203,90.75952605,90.27878991,89.79805377,89.31731764,88.8365815,88.35584537,87.62992456,87.11364881,86.68879378,86.0878185,85.57000361
825,"Mozambique, Rep. of",MZ,MOZ,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.48998603,98.97997205,98.46995808,97.95994411,97.44993014,96.93991616,96.42990219,95.91988822,95.40385189,94.88781556,94.37177923,93.8557429,93.33970657,92.82367024,92.30763391,91.79159758,91.27556125,90.75952492,90.27878901,89.7980531,89.31731719,88.83658128,88.35584537,87.62992548,87.11364695,86.68879367,86.08782021,85.57000466
826,"Mozambique, Rep. of",MZ,MOZ,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638,78638
827,"Mozambique, Rep. of",MZ,MOZ,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,54.60464407,54.32615275,54.04766144,53.76917012,53.49067881,53.21218749,52.93369618,52.65520486,52.37671355,52.09493375,51.81315395,51.53137414,51.24959434,50.96781454,50.68603474,50.40425494,50.12247514,49.84069534,49.55891554,49.2964114,49.03390727,48.77140314,48.50889901,48.24639487,47.8500089,47.56809685,47.33610723,47.00794781,46.72519647
828,Myanmar,MM,MMR,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2938.3246,2905.0269,2871.7293,2838.4316,2805.1339,2771.8363,2738.5386,2705.2409,2671.9433,2643.5748,2615.2063,2586.8378,2558.4693,2530.1008,2501.7323,2473.3638,2444.9953,2416.6269,2388.2584,2364.4523,2340.6462,2316.8401,2293.0341,2269.228,2246.1204,2223.0361,2200.5573,2178.3785,2155.92
829,Myanmar,MM,MMR,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,38348.406,37913.369,37478.332,37043.295,36608.258,36173.221,35738.184,35303.147,34868.11,34525.399,34182.688,33839.977,33497.266,33154.555,32811.844,32469.133,32126.422,31783.711,31441,31151.288,30861.576,30571.864,30282.152,29992.44,29702.73,29413.02,29123.31,28833.6,28543.89
830,Myanmar,MM,MMR,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,98.86677939,97.73356218,96.60034157,95.46712096,94.33390375,93.20068314,92.06746253,90.93424532,89.96878017,89.00331502,88.03784987,87.07238472,86.10691957,85.14145442,84.17598927,83.21052412,82.24506237,81.27959722,80.46940423,79.65921124,78.84901825,78.03882866,77.22863567,76.44221472,75.65658675,74.89156576,74.13675467,73.37242454
831,Myanmar,MM,MMR,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,98.86556693,97.73113386,96.59670079,95.46226771,94.32783464,93.19340157,92.0589685,90.92453543,90.03085813,89.13718083,88.24350352,87.34982622,86.45614892,85.56247162,84.66879432,83.77511702,82.88143971,81.98776241,81.23228903,80.47681565,79.72134226,78.96586888,78.2103955,77.45492733,76.69945916,75.943991,75.18852283,74.43305466
832,Myanmar,MM,MMR,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,65354,65354,65354,65354,65354,65354,65354,65354,65354,65354,65354,65354,65342,65336,65347,65352,65331,65330,65326,65329,65315,65308,65308,65308,65278,65275,65270,65270,65267
833,Myanmar,MM,MMR,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,58.67797839,58.012316,57.34665361,56.68099122,56.01532882,55.34966643,54.68400404,54.01834165,53.35267925,52.82828748,52.30389571,51.77950393,51.26452511,50.74469665,50.21170673,49.68345728,49.17485114,48.65101944,48.12938187,47.68370555,47.25036515,46.81182091,46.36821216,45.92460342,45.50189957,45.06016086,44.61974874,44.17588479,43.73403098
834,Namibia,NA,NAM,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,349.831,346.9516,344.0722,341.1928,338.3135,335.4341,332.5547,329.6753,326.7959,323.9164,321.037,318.1576,315.2781,312.3987,309.5193,306.6398,303.7604,300.881,298.0015,295.1222,292.2428,289.3634,286.484,283.6047,280.7252,277.8458,274.9663,272.0869,269.2074
835,Namibia,NA,NAM,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,8627.1528,8556.1442,8485.1356,8414.127,8343.1184,8272.1098,8201.1012,8130.0926,8059.084,7988.0746,7917.0652,7846.0558,7775.0464,7704.037,7633.0276,7562.0182,7491.0088,7419.9994,7348.99,7277.982,7206.974,7135.966,7064.958,6993.95,6922.94,6851.93,6780.92,6709.91,6638.9
836,Namibia,NA,NAM,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.17691685,98.35383371,97.53075056,96.707696,95.88461286,95.06152971,94.23844656,93.41536342,92.59225169,91.76916854,90.9460854,90.12297366,89.29989052,88.47680737,87.65369564,86.8306125,86.00752935,85.18441762,84.36136306,83.53827991,82.71519677,81.89211362,81.06905906,80.24594733,79.42286418,78.59975245,77.77666931,76.95355757
